78462,11/10/2014,IA/N-0000757,14100 SparePart,66040 RepMaintElectroTechPlantInstal,as per Keshav jee's email @03.11.14,To Transfer to correct A/C,Himal Power Ltd (NPR),Nov 2014 [Kartik 2071],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0066,Piece,8,10.588
85926,5/14/2015,IA/N-0001049,14100 SparePart,66900 OtherRepMaintCost,"+6554/20, unit cost derived inclusive of VAT",Transfer to Inventory from Rep account head,Himal Power Ltd (NPR),May 2015 [Baisakh 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0078,Piece,20,327.7
89853,7/6/2015,IA/N-0001136,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment #947,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Control Panel : 0048.001.0036,Piece,3,6305.47
89854,7/6/2015,IA/N-0001137,14100 SparePart,12100 FixedAssetUnderConstruction,Inventory Adjustment PO#0000589,Inventory Adjustment PO#0000589,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0063,Piece,2,710724.96
89855,7/6/2015,IA/N-0001138,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Cooling Water : 0093.001.0034,Piece,3,13608.48
89856,7/6/2015,IA/N-0001139,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Cooling Water : 0093.001.0036,Piece,1,237300
89857,7/6/2015,IA/N-0001140,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0072,Piece,10,960.5
89858,7/6/2015,IA/N-0001141,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Cooling Water : 0093.001.0037,Piece,1,149160
89859,7/6/2015,IA/N-0001142,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Bathroom : Fixture : 1010.002.0006,Piece,50,78
89860,7/6/2015,IA/N-0001143,14100 SparePart,12100 FixedAssetUnderConstruction,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0069,Piece,10,38577.08
89861,7/6/2015,IA/N-0001144,14100 SparePart,63900 OtherPremisesExpense,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0071,Piece,50,197.75
89863,7/6/2015,IA/N-0001145,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0019,Piece,20,760.35
89864,7/6/2015,IA/N-0001146,14100 SparePart,12100 FixedAssetUnderConstruction,Inventory Adjustment # PO#715,Inventory Adjustment # PO#715,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0074,Piece,1,1357125.44
89865,7/6/2015,IA/N-0001147,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Voltage Reg : 0023.001.0001,Piece,2,95942
89866,7/6/2015,IA/N-0001148,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0077,Piece,30,276.85
89867,7/6/2015,IA/N-0001149,14100 SparePart,66900 OtherRepMaintCost,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Cooling Water : 0093.001.0032,Piece,5,32205
91529,7/16/2015,IA/N-0001247,14100 SparePart,61000 FreightTransportGoods,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Computer : 0057.001.0036,Piece,1,1443453
91534,7/15/2015,IA/N-0001248,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,1040,492.805
91539,7/16/2015,IA/N-0001249,14100 SparePart,12100 FixedAssetUnderConstruction,,Inventory Adjustment - PO#337,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0069,Piece,1,231771.75
91540,8/11/2015,IA/N-0001250,14100 SparePart,66900 OtherRepMaintCost,Inventory Adjustment - PO#1771,Inventory Adjustment - PO#1771,Himal Power Ltd (NPR),Aug 2015 [Shrawan 2072],KHIM1,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0021,Piece,1,469.35
91541,7/16/2015,IA/N-0001251,14100 SparePart,66900 OtherRepMaintCost,Inventory Adjustment - PO#1847,Inventory Adjustment - PO#1847,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Valve : Inlet : 0017.001.0038,Piece,3,135600
91542,7/16/2015,IA/N-0001252,14100 SparePart,66900 OtherRepMaintCost,Inventory Adjustment - PO#1838,Inventory Adjustment - PO#1838,Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : HVAC : 0095.001.0032,Piece,2,81360
91543,7/16/2015,IA/N-0001253,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Inventory Adjustment - PO#1242,Inventory Adjustment - PO#1242 (Partial),Himal Power Ltd (NPR),Jul 2015 [Ashad 2072],KHIM1,,,KIRNE (N),Inv : Voltage Reg : 0023.001.0004,Piece,1,140486.5
92892,8/27/2015,IA/N-0001307,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,VOID,Himal Power Ltd (NPR),Sep 2015 [Bhadra 2072],KHIM1,,,KIRNE (N),Inv : Fuel : 1014.001.0003,Litre,0,96.65
96623,11/18/2015,IA/N-0001445,14100 SparePart,66190 RepMaintOtherFA,Moved to Kirne (location change),wrong location used so adjustment done,Himal Power Ltd (NPR),Dec 2015 [Mangsir 2072],KHIM1,,,KIRNE (N),Inv : Computer : 0057.001.0002,Piece,1,290972.4
105355,6/27/2016,IA/N-0001812,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,VOID,Himal Power Ltd (NPR),Jul 2016 [Ashad 2073],KHIM1,,,KIRNE (N),Inv : Adhesives : 1006.001.0002,Litre,0,590
105386,7/14/2016,IA/N-0001841,14100 SparePart,66900 OtherRepMaintCost,"1 pc of belt issued to Power plant. Later on, that was returned to stock.",Inventory Adjustment 2015,Himal Power Ltd (NPR),Jul 2016 [Ashad 2073],KHIM1,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0010,Piece,1,1125.05
115678,2/12/2017,IA/N-0002184,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav Email - 09032017,A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0037,Piece,1,210403.47
115684,2/12/2017,IA/N-0002185,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav Email - 09032017,A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0071,Set,6,27927.03
115685,2/12/2017,IA/N-0002186,14100 SparePart,66900 OtherRepMaintCost,Keshav Email - 09032017,A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Valve : Inlet : 0017.001.0039,Piece,2,99253.55
115686,2/12/2017,IA/N-0002187,14100 SparePart,66900 OtherRepMaintCost,Keshav Email - 09032017,A/C head Correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0055,Piece,100,226
115687,2/12/2017,IA/N-0002188,14100 SparePart,66900 OtherRepMaintCost,Keshav email 09032017 (2764 PO),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0001,Piece,50,79.1
115688,2/12/2017,IA/N-0002189,14100 SparePart,66900 OtherRepMaintCost,Keshav email - 09032017 (PO2644),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0082,Piece,5,22430.5
115689,2/12/2017,IA/N-0002190,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav email - 09032017 (PO1620),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Transformer : Main : 0027.001.0015,Litre,2000,711.425
115720,2/12/2017,IA/N-0002191,14100 SparePart,66100 RepMaintMachinery,Keshav email - 09032017 (PO1618),adjustment of inventory put in single inv code,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Computer : 0057.001.0050,Piece,2,8198.81
115721,2/12/2017,IA/N-0002192,14100 SparePart,12100 FixedAssetUnderConstruction,Keshav email - 09032017,A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Computer : 0057.001.0003,Piece,1,562815.54
115722,2/12/2017,IA/N-0002193,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav email - 09032017 (PO1673),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0081,Piece,1,1008620
115726,2/12/2017,IA/N-0002194,14100 SparePart,66100 RepMaintMachinery,Keshav email - 090322017 (PO1673),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0082,Set,1,9975
115729,2/12/2017,IA/N-0002195,14100 SparePart,66900 OtherRepMaintCost,Keshav email - 09032017 (PO2979),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0083,Piece,2,95897.5
115940,2/12/2017,IA/N-0002196,14100 SparePart,66900 OtherRepMaintCost,Keshav email - 09.03.2017 (PO2979),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0084,Piece,1,18317.5
115941,2/12/2017,IA/N-0002197,14100 SparePart,66100 RepMaintMachinery,keshav email - 09.03.2017 (PO3418),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0073,Piece,6,38464.25
115942,2/12/2017,IA/N-0002198,14100 SparePart,66030 RepMaintMachineTechPlantInstal,Keshav email 09.03.2017 (PO3565),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Miscellaneous : 0134.003.0019,Piece,3,4361.8
115943,2/12/2017,IA/N-0002199,14100 SparePart,65803 ElectricAppliancesNotCap,Keshav email - 09.03.2017 (PO3576),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Drainage : 0092.001.0002,Piece,5,2644.2
115944,2/12/2017,IA/N-0002200,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,Keshav email - 09.03.2017 (PO3541),A/C head correction,Himal Power Ltd (NPR),Mar 2017 [Phalgun 2073],KHIM1,,,KIRNE (N),Inv : Abrasive : Cutting : 1007.006.0001,Piece,25,63
117819,4/14/2017,IA/N-0002267,14100 SparePart,38900 OtherOperIncome,PO#000589 adjusted but this item was missing,Inventory Adjustment 2017,Himal Power Ltd (NPR),May 2017 [Baisakh 2074],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0067,Piece,15,11219.88
117820,4/14/2017,IA/N-0002268,14100 SparePart,66900 OtherRepMaintCost,PO#1618- this item was wrongly used,inventory code adjustment,Himal Power Ltd (NPR),May 2017 [Baisakh 2074],KHIM1,,,KIRNE (N),Inv : Computer : 0057.001.0036,Piece,1,11800
117821,4/14/2017,IA/N-0002269,14100 SparePart,65803 ElectricAppliancesNotCap,As per Keshav's list PO#3599 (160517 at site),A/C head correction,Himal Power Ltd (NPR),May 2017 [Baisakh 2074],KHIM1,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0041,Piece,30,101.7
118927,6/15/2017,IA/N-0002332,14100 SparePart,38900 OtherOperIncome,,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Circuit Bkr : SF6 : 0030.001.0013,Piece,1,5184
118928,6/15/2017,IA/N-0002333,14100 SparePart,38900 OtherOperIncome,As per Keshav's list - adjustment in old PO.4125,Inventory Adjustment 2017,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Circuit Bkr : SF6 : 0030.001.0018,Set,1,136800
118929,6/15/2017,IA/N-0002334,14100 SparePart,66900 OtherRepMaintCost,Adjustment as per Keshav's Email PO#3698,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0084,Piece,50,50.85
118930,6/15/2017,IA/N-0002335,14100 SparePart,66900 OtherRepMaintCost,As per Keshav's List. PO#3660,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Transformer : Main : 0027.001.0009,Kilogram,15,1695
118931,6/15/2017,IA/N-0002336,14100 SparePart,66180 RepMaintOfficeEquip,As per Keshav's list. PO#3825,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Telephone Exchg : 0080.001.0002,Piece,2,54805
118932,6/15/2017,IA/N-0002337,14100 SparePart,65803 ElectricAppliancesNotCap,As per Keshav's List. PO#2857,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Fire Prevention : 0099.001.0003,Piece,3,7345
118933,6/15/2017,IA/N-0002338,14100 SparePart,65803 ElectricAppliancesNotCap,As per Keshav's list. PO#3735,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Fire Prevention : 0099.001.0003,Piece,9,7345
118935,6/15/2017,IA/N-0002339,14100 SparePart,66900 OtherRepMaintCost,As per Keshav's list. PO#3002,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0023,Piece,1,469.35
118936,6/15/2017,IA/N-0002340,14100 SparePart,66900 OtherRepMaintCost,As per Keshav's list. PO#3026,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0019,Piece,5,66732.15
119127,6/15/2017,IA/N-0002391,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,VOID,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,0,66.37171875
120139,7/12/2017,IA/N-0002411,14100 SparePart,66900 OtherRepMaintCost,wrong code selected while making PO#2979,Inventory Adjustment 2017,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0064,Piece,2,501037.5
120146,7/12/2017,IA/N-0002412,14100 SparePart,66030 RepMaintMachineTechPlantInstal,Adjustment as per Keshav's list: PO#3707,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0069,Piece,6,21899.58
120147,7/12/2017,IA/N-0002413,14000 RawMaterialSemiManufacture,62500 PetrolPremises,Petrol purchase Bill 490 (cash- cheque no 509 adj),A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Fuel : 1014.001.0001,Litre,50,106
120148,7/12/2017,IA/N-0002414,14100 SparePart,66040 RepMaintElectroTechPlantInstal,As per Keshav Jee's list PO#1834,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : AC Supply : 0098.001.0010,Piece,2,941143.74
120150,7/12/2017,IA/N-0002415,14100 SparePart,66040 RepMaintElectroTechPlantInstal,PO#3799 adjustment as per Keshav's list. 12.07.17,A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0073,Piece,3,49550
120157,7/12/2017,IA/N-0002416,14100 SparePart,66030 RepMaintMachineTechPlantInstal,"Adjusted as per Keshav's list PO#3749,12.07.17",A/C head correction,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,1040,492.8
121407,7/14/2017,IA/N-0002516,14100 SparePart,66900 OtherRepMaintCost,One code selected while making PO#2695,PO#2695 error adjustment,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Control Panel : 0048.001.0036,Piece,5,6349.65
121417,7/14/2017,IA/N-0002518,14100 SparePart,66900 OtherRepMaintCost,,location adjustment,Himal Power Ltd (NPR),Jul 2017 [Ashad 2074],KHIM1,,,KIRNE (N),Inv : Miscellaneous : 0134.001.0014,metre,100,2268.49
125065,12/5/2017,IA/N-0002638,14100 SparePart,66040 RepMaintElectroTechPlantInstal,As per Keshav's email: 05.12.2017,transfer to correct account code,Himal Power Ltd (NPR),Dec 2017 [Mangsir 2074],KHIM1,,,KIRNE (N),Inv : Transformer : Main : 0027.001.0025,Piece,1,189673.94
125066,12/5/2017,IA/N-0002639,14100 SparePart,12100 FixedAssetUnderConstruction,As per Keshav's mail; 05.12.2017,"Adjustment to correct a/c, Store B-R7, B4",Himal Power Ltd (NPR),Dec 2017 [Mangsir 2074],KHIM1,,,KIRNE (N),Inv : Voltage Reg : 0023.001.0006,Piece,2,21470
134330,7/15/2018,IA/N-0002901,14100 SparePart,12100 FixedAssetUnderConstruction,As per Keshav Email@2018.07.15,Inv. Adjustment-3971,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Relay Protections : 0049.001.0064,Piece,5,123606.66
134346,7/15/2018,IA/N-0002902,14100 SparePart,66030 RepMaintMachineTechPlantInstal,Email from Keshav@15.07.2018,Inv. Adjustment-4165,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0034,Piece,10,95557.5
134348,7/15/2018,IA/N-0002903,14100 SparePart,66030 RepMaintMachineTechPlantInstal,Keshav Email @15.07.2015,Inv. Adjustment-3769,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0046,Piece,10,39928.6
134374,7/15/2018,IA/N-0002904,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav Email@15.07.2018,Inv. Adjustment-4068,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0069,Piece,1,309529.81
134381,7/15/2018,IA/N-0002905,14100 SparePart,66900 OtherRepMaintCost,Keshav Email@15.07.2018,Inv. Adjustment-4249,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0087,Piece,15,4181
134385,7/15/2018,IA/N-0002906,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav Email@15.07.2018,Inv. Adjustment-4150,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0051,Piece,2,14915.8
134386,7/15/2018,IA/N-0002907,14100 SparePart,66900 OtherRepMaintCost,Keshave email@15.07.2018,Inv. Adjustment-4411,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : HVAC : 0095.003.0017,Kilogram,22.6,1550
134387,7/15/2018,IA/N-0002908,14100 SparePart,66030 RepMaintMachineTechPlantInstal,Keshav email 15.07.018,PO 4211 Inv Adjustment,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0036,Piece,1,5424.15
134394,7/15/2018,IA/N-0002909,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav email @15.07.2018,PO 4420 Inv Adjustment,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0019,Piece,1,15535.35
134395,7/15/2018,IA/N-0002910,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav email @15.07.2018,PO 4314 Inv Adjustment,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0068,Piece,2,671572.98
134398,7/15/2018,IA/N-0002911,14100 SparePart,66040 RepMaintElectroTechPlantInstal,Keshav email @15.07.2018,PO 4496 Inv Adjustment,Himal Power Ltd (NPR),Jul 2018 [Ashad 2075],KHIM1,,,KIRNE (N),Inv : Generator : 0022.001.0077,Piece,1,252411.62
